Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
12/03/2021 6:16:46,"458","24,0","61","901"
12/03/2021 6:17:46,"450","24,0","61","901"
12/03/2021 6:18:46,"468","24,0","61","901"
12/03/2021 6:19:46,"461","24,0","61","901"
12/03/2021 6:20:46,"468","24,0","61","901"
12/03/2021 6:21:46,"472","24,0","61","901"
12/03/2021 6:22:46,"473","24,0","61","901"
12/03/2021 6:23:46,"460","24,0","61","901"
12/03/2021 6:24:46,"461","24,0","61","901"
12/03/2021 6:25:46,"458","24,0","61","901"
12/03/2021 6:26:46,"465","24,0","61","901"
12/03/2021 6:27:46,"468","24,0","61","901"
12/03/2021 6:28:46,"470","24,0","61","901"
12/03/2021 6:29:46,"457","24,0","61","901"
12/03/2021 6:30:46,"474","24,0","61","901"
12/03/2021 6:31:46,"466","24,0","61","901"
12/03/2021 6:32:46,"455","24,0","61","901"
12/03/2021 6:33:46,"478","24,0","61","901"
12/03/2021 6:34:46,"461","24,0","61","901"
12/03/2021 6:35:46,"469","24,0","61","901"
12/03/2021 6:36:46,"463","24,0","60","901"
12/03/2021 6:37:46,"473","24,0","60","901"
12/03/2021 6:38:46,"458","24,0","60","901"
12/03/2021 6:39:46,"463","24,0","60","901"
12/03/2021 6:40:46,"469","24,0","60","901"
12/03/2021 6:41:46,"467","24,0","60","901"
12/03/2021 6:42:46,"460","24,0","60","901"
12/03/2021 6:43:46,"478","24,0","60","901"
12/03/2021 6:44:46,"456","24,0","60","901"
12/03/2021 6:45:46,"470","24,0","60","901"
12/03/2021 6:46:46,"463","24,0","60","901"
12/03/2021 6:47:46,"456","24,0","60","901"
12/03/2021 6:48:46,"467","24,0","60","901"
12/03/2021 6:49:46,"460","23,9","60","901"
12/03/2021 6:50:46,"446","23,9","60","902"
12/03/2021 6:51:46,"463","23,9","60","902"
12/03/2021 6:52:46,"473","23,9","60","902"
12/03/2021 6:53:46,"462","23,9","60","902"
12/03/2021 6:54:46,"470","23,9","60","902"
12/03/2021 6:55:46,"471","23,9","60","902"
12/03/2021 6:56:46,"457","23,9","60","902"
12/03/2021 6:57:46,"451","23,9","60","901"
12/03/2021 6:58:46,"476","23,9","60","902"
12/03/2021 6:59:46,"463","23,9","60","902"
12/03/2021 7:00:46,"453","23,9","60","902"
12/03/2021 7:01:46,"469","23,9","60","902"
12/03/2021 7:02:46,"464","23,8","60","902"
12/03/2021 7:03:46,"459","23,9","60","902"
12/03/2021 7:04:46,"458","23,9","60","902"
12/03/2021 7:05:46,"470","23,9","60","902"
12/03/2021 7:06:46,"464","23,9","60","902"
12/03/2021 7:07:46,"476","23,9","60","902"
12/03/2021 7:08:46,"470","23,8","60","902"
12/03/2021 7:09:46,"481","23,9","60","902"
12/03/2021 7:10:46,"461","23,9","60","902"
12/03/2021 7:11:46,"467","23,9","60","902"
12/03/2021 7:12:46,"469","23,9","60","902"
12/03/2021 7:13:46,"482","23,8","60","902"
12/03/2021 7:14:46,"474","23,8","61","902"
12/03/2021 7:15:46,"469","23,8","61","902"
12/03/2021 7:16:46,"455","23,8","61","902"
12/03/2021 7:17:46,"447","23,8","61","902"
12/03/2021 7:18:46,"453","23,8","61","902"
12/03/2021 7:19:46,"473","23,9","61","902"
12/03/2021 7:20:46,"448","23,8","61","902"
12/03/2021 7:21:46,"459","23,8","61","902"
12/03/2021 7:22:46,"450","23,8","61","902"
12/03/2021 7:23:46,"456","23,8","62","902"
12/03/2021 7:24:46,"449","23,8","62","902"
12/03/2021 7:25:46,"461","23,8","62","902"
12/03/2021 7:26:46,"451","23,8","62","902"
12/03/2021 7:27:46,"450","23,8","62","902"
12/03/2021 7:28:46,"458","23,8","62","902"
12/03/2021 7:29:46,"426","23,8","62","902"
12/03/2021 7:30:46,"451","23,8","62","902"
12/03/2021 7:31:46,"457","23,8","62","902"
12/03/2021 7:32:46,"460","23,8","63","902"
12/03/2021 7:33:46,"458","23,8","63","902"
12/03/2021 7:34:46,"454","23,9","63","902"
12/03/2021 7:35:46,"452","23,9","63","902"
12/03/2021 7:36:46,"453","23,9","63","902"
12/03/2021 7:37:46,"451","23,8","63","902"
12/03/2021 7:38:46,"447","23,9","63","902"
12/03/2021 7:39:46,"439","23,9","63","902"
12/03/2021 7:40:46,"452","23,9","63","902"
12/03/2021 7:41:46,"457","23,9","63","902"
12/03/2021 7:42:46,"483","23,9","63","902"
12/03/2021 7:43:46,"490","23,9","63","902"
12/03/2021 7:44:46,"480","23,9","64","902"
12/03/2021 7:45:46,"488","23,9","64","902"
12/03/2021 7:46:46,"476","23,9","64","902"
12/03/2021 7:47:46,"481","23,9","64","902"
12/03/2021 7:48:46,"506","23,9","64","902"
12/03/2021 7:49:46,"502","23,9","64","902"
12/03/2021 7:50:46,"511","23,9","64","902"
12/03/2021 7:51:46,"509","23,9","64","902"
12/03/2021 7:52:46,"525","24,0","64","902"
12/03/2021 7:53:46,"508","24,0","64","902"
12/03/2021 7:54:46,"513","24,0","65","902"
12/03/2021 7:55:46,"505","24,0","65","902"
12/03/2021 7:56:46,"500","24,0","65","902"
12/03/2021 7:57:46,"511","24,0","65","902"
12/03/2021 7:58:46,"511","24,0","65","902"
12/03/2021 7:59:46,"509","24,0","65","902"
12/03/2021 8:00:46,"517","24,0","65","902"
12/03/2021 8:01:46,"511","24,0","65","902"
12/03/2021 8:02:46,"502","24,0","65","902"
12/03/2021 8:03:46,"501","24,0","65","902"
12/03/2021 8:04:46,"519","24,0","65","902"
12/03/2021 8:05:46,"520","24,0","65","902"
12/03/2021 8:06:46,"504","24,0","65","902"
12/03/2021 8:07:46,"512","24,0","65","902"
12/03/2021 8:08:46,"538","24,0","65","902"
12/03/2021 8:09:46,"578","24,0","65","902"
12/03/2021 8:10:46,"579","24,0","65","902"
12/03/2021 8:11:46,"596","24,0","66","902"
12/03/2021 8:12:46,"602","24,0","66","902"
12/03/2021 8:13:46,"594","24,1","66","902"
12/03/2021 8:14:46,"567","24,1","66","902"
12/03/2021 8:15:46,"572","24,1","66","902"
12/03/2021 8:16:46,"563","24,1","66","902"
12/03/2021 8:17:46,"558","24,1","66","902"
12/03/2021 8:18:46,"557","24,1","66","902"
12/03/2021 8:19:46,"538","24,1","66","902"
12/03/2021 8:20:46,"515","24,1","66","902"
12/03/2021 8:21:46,"525","24,1","66","902"
12/03/2021 8:22:46,"535","24,1","66","902"
12/03/2021 8:23:46,"517","24,1","66","902"
12/03/2021 8:24:46,"532","24,1","67","902"
12/03/2021 8:25:46,"514","24,1","66","902"
12/03/2021 8:26:46,"516","24,1","67","902"
12/03/2021 8:27:46,"496","24,1","66","902"
12/03/2021 8:28:46,"499","24,1","66","902"
12/03/2021 8:29:46,"507","24,2","67","902"
12/03/2021 8:30:46,"513","24,2","67","903"
12/03/2021 8:31:46,"508","24,2","67","902"
12/03/2021 8:32:46,"513","24,2","67","903"
12/03/2021 8:33:46,"522","24,2","67","903"
12/03/2021 8:34:46,"521","24,2","67","903"
12/03/2021 8:35:46,"520","24,2","67","903"
12/03/2021 8:36:46,"506","24,2","67","903"
12/03/2021 8:37:46,"517","24,2","67","903"
12/03/2021 8:38:46,"505","24,2","67","903"
12/03/2021 8:39:46,"502","24,2","67","903"
12/03/2021 8:40:46,"491","24,2","67","903"
12/03/2021 8:41:46,"497","24,2","67","903"
12/03/2021 8:42:46,"488","24,2","67","903"
12/03/2021 8:43:46,"478","24,2","67","903"
12/03/2021 8:44:46,"509","24,2","67","903"
12/03/2021 8:45:46,"497","24,2","67","903"
12/03/2021 8:46:46,"506","24,2","67","903"
12/03/2021 8:47:46,"494","24,2","67","903"
12/03/2021 8:48:46,"506","24,2","67","903"
12/03/2021 8:49:46,"507","24,2","67","903"
12/03/2021 8:50:46,"528","24,2","67","903"
12/03/2021 8:51:46,"515","24,2","67","903"
12/03/2021 8:52:46,"497","24,2","67","903"
12/03/2021 8:53:46,"512","24,2","67","903"
12/03/2021 8:54:46,"505","24,2","67","903"
12/03/2021 8:55:46,"497","24,2","67","903"
12/03/2021 8:56:46,"489","24,3","67","903"
12/03/2021 8:57:46,"480","24,3","67","903"
12/03/2021 8:58:46,"512","24,3","67","903"
12/03/2021 8:59:46,"498","24,3","67","903"
12/03/2021 9:00:46,"510","24,3","67","903"
12/03/2021 9:01:46,"509","24,4","67","903"
12/03/2021 9:02:46,"561","24,4","67","903"
12/03/2021 9:03:46,"522","24,5","67","903"
12/03/2021 9:04:46,"526","24,5","66","903"
12/03/2021 9:05:46,"542","24,6","66","903"
12/03/2021 9:06:46,"529","24,6","66","903"
12/03/2021 9:07:46,"545","24,7","66","903"
12/03/2021 9:08:46,"535","24,8","66","903"
12/03/2021 9:09:46,"542","24,8","66","903"
12/03/2021 9:10:46,"529","24,8","66","903"
12/03/2021 9:11:46,"534","24,8","66","903"
12/03/2021 9:12:46,"510","24,8","65","903"
12/03/2021 9:13:46,"506","24,8","65","903"
12/03/2021 9:14:46,"516","24,8","65","903"
12/03/2021 9:15:46,"499","24,8","65","903"
12/03/2021 9:16:46,"484","24,8","65","903"
12/03/2021 9:17:46,"475","24,8","65","903"
12/03/2021 9:18:46,"486","24,8","65","903"
12/03/2021 9:19:46,"502","24,9","65","903"
12/03/2021 9:20:46,"488","24,9","65","903"
12/03/2021 9:21:46,"466","24,9","65","903"
12/03/2021 9:22:46,"475","24,9","65","903"
12/03/2021 9:23:46,"487","24,9","65","903"
12/03/2021 9:24:46,"466","24,9","65","903"
12/03/2021 9:25:46,"472","24,8","65","903"
12/03/2021 9:26:46,"478","24,9","65","903"
12/03/2021 9:27:46,"461","24,8","65","903"
12/03/2021 9:28:46,"479","24,8","65","903"
12/03/2021 9:29:46,"453","24,8","65","903"
12/03/2021 9:30:46,"468","24,8","65","903"
12/03/2021 9:31:46,"454","24,8","65","903"
12/03/2021 9:32:46,"459","24,8","65","903"
12/03/2021 9:33:46,"468","24,8","65","903"
12/03/2021 9:34:46,"464","24,9","65","903"
12/03/2021 9:35:46,"476","24,9","65","903"
12/03/2021 9:36:46,"478","24,9","65","903"
12/03/2021 9:37:46,"483","24,9","65","903"
12/03/2021 9:38:46,"494","24,9","65","903"
12/03/2021 9:39:46,"487","24,9","65","903"
12/03/2021 9:40:46,"451","24,9","65","903"
12/03/2021 9:41:46,"486","24,9","65","903"
12/03/2021 9:42:46,"478","24,9","65","903"
12/03/2021 9:43:46,"495","24,9","65","903"
12/03/2021 9:44:46,"496","24,9","65","903"
12/03/2021 9:45:46,"495","24,9","65","903"
12/03/2021 9:46:46,"515","24,9","65","903"
12/03/2021 9:47:46,"519","24,9","65","903"
12/03/2021 9:48:46,"517","24,9","65","903"
12/03/2021 9:49:46,"494","24,9","65","903"
12/03/2021 9:50:46,"521","25,0","65","903"
12/03/2021 9:51:46,"498","24,9","65","903"
12/03/2021 9:52:46,"497","25,0","65","903"
12/03/2021 9:53:46,"493","25,0","64","903"
12/03/2021 9:54:46,"491","25,0","64","903"
12/03/2021 9:55:46,"466","25,0","64","903"
12/03/2021 9:56:46,"467","25,0","64","903"
12/03/2021 9:57:46,"473","25,0","64","903"
12/03/2021 9:58:46,"507","25,0","64","903"
12/03/2021 9:59:46,"482","25,0","64","903"
12/03/2021 10:00:46,"499","25,0","64","903"
12/03/2021 10:01:46,"475","25,0","64","903"
12/03/2021 10:02:46,"469","25,0","64","903"
12/03/2021 10:03:46,"451","25,0","64","903"
12/03/2021 10:04:46,"462","25,0","64","902"
12/03/2021 10:05:46,"451","25,0","64","903"
12/03/2021 10:06:46,"468","25,0","64","903"
12/03/2021 10:07:46,"443","25,0","64","902"
12/03/2021 10:08:46,"456","25,0","64","902"
12/03/2021 10:09:46,"457","25,0","64","902"
12/03/2021 10:10:46,"459","25,1","64","902"
12/03/2021 10:11:46,"469","25,1","64","902"
12/03/2021 10:12:46,"460","25,1","64","902"
12/03/2021 10:13:46,"456","25,1","64","902"
12/03/2021 10:14:46,"459","25,1","64","902"
12/03/2021 10:15:46,"468","25,1","64","902"
12/03/2021 10:16:46,"454","25,2","64","902"
12/03/2021 10:17:46,"470","25,1","64","902"
12/03/2021 10:18:46,"448","25,2","64","902"
12/03/2021 10:19:46,"459","25,2","63","902"
12/03/2021 10:20:46,"477","25,2","63","902"
12/03/2021 10:21:46,"482","25,2","63","902"
12/03/2021 10:22:46,"470","25,2","63","902"
12/03/2021 10:23:46,"454","25,3","63","902"
12/03/2021 10:24:46,"477","25,2","63","902"
12/03/2021 10:25:46,"468","25,4","63","902"
12/03/2021 10:26:46,"483","25,3","63","902"
12/03/2021 10:27:46,"491","25,4","63","902"
12/03/2021 10:28:46,"494","25,3","63","902"
12/03/2021 10:29:46,"485","25,4","63","902"
12/03/2021 10:30:46,"484","25,4","63","902"
12/03/2021 10:31:46,"484","25,4","63","902"
12/03/2021 10:32:46,"473","25,4","63","902"
12/03/2021 10:33:46,"488","25,4","62","902"
12/03/2021 10:34:46,"464","25,4","62","902"
12/03/2021 10:35:46,"473","25,5","62","902"
12/03/2021 10:36:46,"458","25,5","62","902"
12/03/2021 10:37:46,"471","25,5","62","902"
12/03/2021 10:38:46,"486","25,5","62","902"
12/03/2021 10:39:46,"478","25,5","62","902"
12/03/2021 10:40:46,"468","25,5","62","902"
12/03/2021 10:41:46,"451","25,6","62","902"
12/03/2021 10:42:46,"459","25,6","62","902"
12/03/2021 10:43:46,"461","25,6","62","902"
12/03/2021 10:44:46,"460","25,6","62","902"
12/03/2021 10:45:46,"429","25,6","62","902"
12/03/2021 10:46:46,"442","25,7","62","902"
12/03/2021 10:47:46,"465","25,7","62","902"
12/03/2021 10:48:46,"465","25,8","62","902"
12/03/2021 10:49:46,"448","25,8","61","902"
12/03/2021 10:50:46,"460","25,8","61","902"
12/03/2021 10:51:46,"451","25,8","61","902"
12/03/2021 10:52:46,"461","25,8","61","902"
12/03/2021 10:53:46,"455","25,9","61","902"
12/03/2021 10:54:46,"466","25,9","61","902"
12/03/2021 10:55:46,"440","25,9","60","902"
12/03/2021 10:56:46,"449","25,9","60","902"
12/03/2021 10:57:46,"453","25,9","60","902"
12/03/2021 10:58:46,"446","25,9","60","902"
12/03/2021 10:59:46,"447","25,9","60","902"
12/03/2021 11:00:46,"453","25,9","59","902"
12/03/2021 11:01:46,"433","25,9","60","902"
12/03/2021 11:02:46,"443","25,9","59","902"
12/03/2021 11:03:46,"429","25,9","59","902"
12/03/2021 11:04:46,"428","26,0","59","902"
12/03/2021 11:05:46,"434","26,0","59","902"
12/03/2021 11:06:46,"427","26,0","59","902"
12/03/2021 11:07:46,"440","26,0","59","902"
12/03/2021 11:08:46,"435","26,0","59","902"
12/03/2021 11:09:46,"429","26,0","59","902"
12/03/2021 11:10:46,"426","26,0","59","902"
12/03/2021 11:11:46,"448","26,1","59","902"
12/03/2021 11:12:46,"444","26,1","59","902"
12/03/2021 11:13:46,"440","26,1","59","902"
12/03/2021 11:14:46,"429","26,1","58","902"
12/03/2021 11:15:46,"417","26,2","59","902"
12/03/2021 11:16:46,"452","26,2","59","902"
12/03/2021 11:17:46,"435","26,2","59","902"
12/03/2021 11:18:46,"430","26,2","59","902"
12/03/2021 11:19:46,"422","26,2","58","902"
12/03/2021 11:20:46,"442","26,3","58","902"
12/03/2021 11:21:46,"446","26,3","58","902"
12/03/2021 11:22:46,"430","26,3","58","902"
12/03/2021 11:23:46,"429","26,4","58","902"
12/03/2021 11:24:46,"438","26,4","58","902"
12/03/2021 11:25:46,"428","26,4","58","902"
12/03/2021 11:26:46,"444","26,4","58","902"
12/03/2021 11:27:46,"447","26,4","58","902"
12/03/2021 11:28:46,"432","26,4","58","902"
12/03/2021 11:29:46,"434","26,4","58","902"
12/03/2021 11:30:46,"437","26,5","58","902"
12/03/2021 11:31:46,"423","26,5","58","902"
12/03/2021 11:32:46,"432","26,5","58","902"
12/03/2021 11:33:46,"445","26,5","58","902"
12/03/2021 11:34:46,"433","26,5","58","902"
12/03/2021 11:35:46,"437","26,5","58","902"
12/03/2021 11:36:46,"440","26,5","57","901"
12/03/2021 11:37:46,"433","26,5","57","901"
12/03/2021 11:38:46,"430","26,5","57","901"
12/03/2021 11:39:46,"426","26,5","57","901"
12/03/2021 11:40:46,"448","26,5","57","901"
12/03/2021 11:41:46,"424","26,6","57","901"
12/03/2021 11:42:46,"434","26,5","57","901"
12/03/2021 11:43:46,"428","26,6","57","901"
12/03/2021 11:44:46,"439","26,6","57","901"
12/03/2021 11:45:46,"420","26,6","57","901"
12/03/2021 11:46:46,"428","26,6","57","901"
12/03/2021 11:47:46,"433","26,6","57","901"
12/03/2021 11:48:46,"433","26,6","57","901"
12/03/2021 11:49:46,"438","26,6","57","901"
12/03/2021 11:50:46,"441","26,7","57","901"
12/03/2021 11:51:46,"432","26,7","57","901"
12/03/2021 11:52:46,"417","26,8","56","901"
12/03/2021 11:53:46,"436","26,8","57","901"
12/03/2021 11:54:46,"425","26,8","57","901"
12/03/2021 11:55:46,"429","26,8","57","901"
12/03/2021 11:56:46,"433","26,8","57","901"
12/03/2021 11:57:46,"424","26,9","57","901"
12/03/2021 11:58:46,"436","26,9","57","901"
12/03/2021 11:59:46,"448","26,9","57","901"
12/03/2021 12:00:46,"426","26,9","57","901"
12/03/2021 12:01:46,"424","26,9","57","901"
12/03/2021 12:02:46,"442","26,9","56","901"
12/03/2021 12:03:46,"432","26,9","56","901"
12/03/2021 12:04:46,"449","26,9","56","901"
12/03/2021 12:05:46,"430","27,0","57","901"
12/03/2021 12:06:46,"430","27,0","57","901"
12/03/2021 12:07:46,"427","26,9","57","901"
12/03/2021 12:08:46,"422","27,0","57","901"
12/03/2021 12:09:46,"430","27,0","57","901"
12/03/2021 12:10:46,"437","27,0","57","901"
12/03/2021 12:11:46,"417","26,9","57","901"
12/03/2021 12:12:46,"443","27,0","57","901"
12/03/2021 12:13:46,"437","27,0","57","901"
12/03/2021 12:14:46,"432","27,0","57","901"
12/03/2021 12:15:46,"425","27,0","56","901"
12/03/2021 12:16:46,"436","27,0","57","901"
12/03/2021 12:17:46,"422","27,0","56","901"
12/03/2021 12:18:46,"420","27,0","56","901"
12/03/2021 12:19:46,"435","27,0","56","901"
12/03/2021 12:20:46,"441","27,0","56","901"
12/03/2021 12:21:46,"437","27,0","56","901"
12/03/2021 12:22:46,"412","27,0","56","901"
12/03/2021 12:23:46,"439","27,0","56","901"
12/03/2021 12:24:46,"426","27,0","56","901"
12/03/2021 12:25:46,"430","27,0","56","901"
12/03/2021 12:26:46,"436","27,0","56","901"
12/03/2021 12:27:46,"421","27,0","56","900"
12/03/2021 12:28:46,"427","27,0","56","900"
12/03/2021 12:29:46,"435","27,0","56","900"
12/03/2021 12:30:46,"435","27,0","56","900"
12/03/2021 12:31:46,"441","27,0","56","900"
12/03/2021 12:32:46,"417","27,1","56","900"
12/03/2021 12:33:46,"427","27,0","56","900"
12/03/2021 12:34:46,"435","27,1","56","900"
12/03/2021 12:35:46,"428","27,1","56","900"
12/03/2021 12:36:46,"428","27,1","55","900"
12/03/2021 12:37:46,"440","27,1","55","900"
12/03/2021 12:38:46,"433","27,1","55","900"
12/03/2021 12:39:46,"430","27,0","55","900"
12/03/2021 12:40:46,"433","27,1","56","900"
12/03/2021 12:41:46,"428","27,1","56","900"
12/03/2021 12:42:46,"436","27,1","56","900"
12/03/2021 12:43:46,"433","27,1","56","900"
12/03/2021 12:44:46,"426","27,1","56","900"
12/03/2021 12:45:46,"412","27,1","56","900"
12/03/2021 12:46:46,"429","27,1","56","900"
12/03/2021 12:47:46,"452","27,1","56","900"
12/03/2021 12:48:46,"428","27,1","56","900"
12/03/2021 12:49:46,"441","27,1","56","900"
12/03/2021 12:50:46,"427","27,1","55","900"
12/03/2021 12:51:46,"440","27,1","55","900"
12/03/2021 12:52:46,"451","27,1","55","900"
12/03/2021 12:53:46,"440","27,1","55","900"
12/03/2021 12:54:46,"458","27,1","55","900"
12/03/2021 12:55:46,"478","27,1","56","900"
12/03/2021 12:56:46,"470","27,1","56","900"
12/03/2021 12:57:46,"482","27,1","56","900"
12/03/2021 12:58:46,"480","27,1","56","900"
12/03/2021 12:59:46,"482","27,1","56","900"
12/03/2021 13:00:46,"469","27,1","56","900"
12/03/2021 13:01:46,"478","27,1","56","900"
12/03/2021 13:02:46,"462","27,1","56","900"
12/03/2021 13:03:46,"463","27,1","56","900"
12/03/2021 13:04:46,"461","27,1","56","900"
12/03/2021 13:05:46,"482","27,2","56","900"
12/03/2021 13:06:46,"469","27,2","56","900"
12/03/2021 13:07:46,"495","27,2","56","900"
12/03/2021 13:08:46,"473","27,2","56","900"
12/03/2021 13:09:46,"487","27,2","56","900"
12/03/2021 13:10:46,"474","27,2","56","900"
12/03/2021 13:11:46,"474","27,2","56","900"
12/03/2021 13:12:46,"478","27,3","56","900"
12/03/2021 13:13:46,"495","27,3","56","900"
12/03/2021 13:14:46,"477","27,3","56","900"
12/03/2021 13:15:46,"474","27,3","56","900"
12/03/2021 13:16:46,"465","27,4","56","900"
12/03/2021 13:17:46,"471","27,4","55","900"
12/03/2021 13:18:46,"479","27,4","55","900"
12/03/2021 13:19:46,"468","27,4","55","900"
12/03/2021 13:20:46,"468","27,4","55","900"
12/03/2021 13:21:46,"473","27,5","55","900"
12/03/2021 13:22:46,"474","27,5","55","900"
12/03/2021 13:23:46,"498","27,5","55","900"
12/03/2021 13:24:46,"471","27,5","55","900"
12/03/2021 13:25:46,"472","27,5","55","900"
12/03/2021 13:26:46,"490","27,5","55","900"
12/03/2021 13:27:46,"486","27,5","55","900"
12/03/2021 13:28:46,"484","27,5","55","900"
12/03/2021 13:29:46,"489","27,5","55","900"
12/03/2021 13:30:46,"480","27,5","55","900"
12/03/2021 13:31:46,"471","27,5","55","899"
12/03/2021 13:32:46,"488","27,6","55","899"
12/03/2021 13:33:46,"495","27,6","55","899"
12/03/2021 13:34:46,"495","27,6","55","899"
12/03/2021 13:35:46,"477","27,6","55","899"
12/03/2021 13:36:46,"484","27,6","55","899"
12/03/2021 13:37:46,"481","27,6","55","899"
12/03/2021 13:38:46,"473","27,6","55","899"
12/03/2021 13:39:46,"473","27,6","55","899"
12/03/2021 13:40:46,"471","27,6","55","899"
12/03/2021 13:41:46,"461","27,6","55","899"
12/03/2021 13:42:46,"472","27,6","55","899"
12/03/2021 13:43:46,"487","27,6","55","899"
12/03/2021 13:44:46,"466","27,6","55","899"
12/03/2021 13:45:46,"470","27,7","55","899"
12/03/2021 13:46:46,"479","27,6","55","899"
12/03/2021 13:47:46,"471","27,6","55","899"
12/03/2021 13:48:46,"470","27,6","55","899"
12/03/2021 13:49:46,"481","27,6","55","899"
12/03/2021 13:50:46,"481","27,6","55","899"
12/03/2021 13:51:46,"464","27,6","55","899"
12/03/2021 13:52:46,"465","27,6","55","899"
12/03/2021 13:53:46,"463","27,6","55","899"
12/03/2021 13:54:46,"466","27,7","55","899"
12/03/2021 13:55:46,"458","27,6","55","899"
12/03/2021 13:56:46,"461","27,7","55","899"
12/03/2021 13:57:46,"490","27,7","55","899"
12/03/2021 13:58:46,"475","27,7","55","899"
12/03/2021 13:59:46,"463","27,7","54","899"
12/03/2021 14:00:46,"477","27,7","54","899"
12/03/2021 14:01:46,"452","27,7","54","899"
12/03/2021 14:02:46,"478","27,7","54","899"
12/03/2021 14:03:46,"463","27,8","54","899"
12/03/2021 14:04:46,"475","27,8","54","899"
12/03/2021 14:05:46,"445","27,8","54","899"
12/03/2021 14:06:46,"451","27,8","54","899"
12/03/2021 14:07:46,"459","27,8","54","899"
12/03/2021 14:08:46,"454","27,8","54","899"
12/03/2021 14:09:46,"463","27,8","54","899"
12/03/2021 14:10:46,"458","27,8","54","899"
12/03/2021 14:11:46,"464","27,8","54","899"
12/03/2021 14:12:46,"482","27,9","54","899"
12/03/2021 14:13:46,"451","27,9","54","899"
12/03/2021 14:14:46,"470","27,9","54","899"
12/03/2021 14:15:46,"452","27,9","54","899"
12/03/2021 14:16:46,"473","27,9","54","899"
12/03/2021 14:17:46,"471","27,9","54","899"
12/03/2021 14:18:46,"457","27,9","54","899"
12/03/2021 14:19:46,"440","27,9","54","899"
12/03/2021 14:20:46,"456","27,9","54","899"
12/03/2021 14:21:46,"461","27,9","55","899"
12/03/2021 14:22:46,"461","27,9","55","899"
12/03/2021 14:23:46,"451","27,9","55","899"
12/03/2021 14:24:46,"465","27,9","55","899"
12/03/2021 14:25:46,"459","27,9","54","898"
12/03/2021 14:26:46,"444","28,0","54","898"
12/03/2021 14:27:46,"465","28,0","54","898"
12/03/2021 14:28:46,"449","28,0","54","898"
12/03/2021 14:29:46,"453","28,0","54","898"
12/03/2021 14:30:46,"481","28,0","54","898"
12/03/2021 14:31:46,"480","28,0","55","898"
12/03/2021 14:32:46,"496","28,0","55","898"
12/03/2021 14:33:46,"491","28,1","54","898"
12/03/2021 14:34:46,"489","28,1","54","898"
12/03/2021 14:35:46,"513","28,1","55","898"
12/03/2021 14:36:46,"489","28,1","55","898"
12/03/2021 14:37:46,"496","28,2","54","898"
12/03/2021 14:38:46,"514","28,1","54","898"
12/03/2021 14:39:46,"499","28,2","55","898"
12/03/2021 14:40:46,"469","28,2","54","898"
12/03/2021 14:41:46,"491","28,2","54","898"
12/03/2021 14:42:46,"500","28,1","54","898"
12/03/2021 14:43:46,"472","28,2","54","898"
12/03/2021 14:44:46,"484","28,2","54","898"
12/03/2021 14:45:46,"480","28,2","54","898"
12/03/2021 14:46:46,"479","28,1","54","898"
12/03/2021 14:47:46,"475","28,2","54","898"
12/03/2021 14:48:46,"466","28,1","54","898"
12/03/2021 14:49:46,"462","28,1","54","898"
12/03/2021 14:50:46,"465","28,2","54","898"
12/03/2021 14:51:46,"468","28,2","54","898"
12/03/2021 14:52:46,"456","28,1","54","898"
12/03/2021 14:53:46,"489","28,2","54","898"
12/03/2021 14:54:46,"481","28,2","54","898"
12/03/2021 14:55:46,"485","28,2","54","898"
12/03/2021 14:56:46,"480","28,2","54","898"
12/03/2021 14:57:46,"462","28,1","54","898"
12/03/2021 14:58:46,"465","28,1","54","898"
12/03/2021 14:59:46,"428","28,2","54","898"
12/03/2021 15:00:46,"444","28,2","54","898"
12/03/2021 15:01:46,"433","28,2","54","898"
12/03/2021 15:02:46,"425","28,1","53","898"
12/03/2021 15:03:46,"436","28,2","53","898"
12/03/2021 15:04:46,"439","28,1","53","898"
12/03/2021 15:05:46,"438","28,2","53","898"
12/03/2021 15:06:46,"419","28,2","53","898"
12/03/2021 15:07:46,"427","28,1","53","898"
12/03/2021 15:08:46,"422","28,2","53","898"
12/03/2021 15:09:46,"421","28,2","53","898"
12/03/2021 15:10:46,"413","28,2","53","898"
12/03/2021 15:11:46,"428","28,2","53","898"
12/03/2021 15:12:46,"421","28,2","53","898"
12/03/2021 15:13:46,"432","28,2","53","898"
12/03/2021 15:14:46,"424","28,2","53","898"
12/03/2021 15:15:46,"431","28,2","53","898"
12/03/2021 15:16:46,"437","28,2","53","898"
12/03/2021 15:17:46,"436","28,2","53","898"
12/03/2021 15:18:46,"451","28,2","53","898"
12/03/2021 15:19:46,"427","28,3","53","898"
12/03/2021 15:20:46,"446","28,2","53","898"
12/03/2021 15:21:46,"427","28,2","53","898"
12/03/2021 15:22:46,"442","28,3","53","898"
12/03/2021 15:23:46,"416","28,2","53","898"
12/03/2021 15:24:46,"425","28,3","53","898"
12/03/2021 15:25:46,"430","28,3","53","898"
12/03/2021 15:26:46,"429","28,3","53","898"
12/03/2021 15:27:46,"426","28,3","53","898"
12/03/2021 15:28:46,"421","28,3","53","898"
12/03/2021 15:29:46,"413","28,3","53","898"
12/03/2021 15:30:46,"425","28,3","53","898"
12/03/2021 15:31:46,"442","28,3","53","898"
12/03/2021 15:32:46,"413","28,3","53","898"
12/03/2021 15:33:46,"418","28,3","53","898"
